id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1382949427204136962,1382949427204136962,2021-04-16 13:50:12 SE Asia Standard Time,2021-04-16,13:50:12,+0700,1203730788421750784,polsekbatangkui,Humas Polsek Batang Kuis,,"Giat Pawas beserta personil piket fungsi melaksanakan Patroli dan pengamanan jl.Arteri dan Vaksin covid-19 di Puskesmas Bt.Kuis, guna antisipasi balap dan kasus 3 C di wilkum Polsek Bt.Kuis.  https://t.co/KfiA4cF1iK",in,[],['https://www.instagram.com/p/CNt6Y3eFLAk/?igshid=tehy8x7q85uw'],[],0,0,0,[],[],https://twitter.com/PolsekBatangKui/status/1382949427204136962,False,,0,,,,,,,,[],,,,
1382948247728058375,1382948247728058375,2021-04-16 13:45:30 SE Asia Standard Time,2021-04-16,13:45:30,+0700,968330055381323776,sek_bontobahari,POLSEK BONTOBAHARI,,Ayo Vaksin Lawan covid-19  @divisihumaspolri #kapoldasulsel #poldasulsel #polripresisi  https://t.co/ztJ0xXgPCP,in,[],['https://www.instagram.com/p/CNt56SqlWeQ/?igshid=raatde9v3iu1'],[],0,0,0,"['kapoldasulsel', 'poldasulsel', 'polripresisi']",[],https://twitter.com/SEK_BONTOBAHARI/status/1382948247728058375,False,,0,,,,,,,,[],,,,
1382947520456794114,1382947520456794114,2021-04-16 13:42:37 SE Asia Standard Time,2021-04-16,13:42:37,+0700,18071520,antaranews,antaranews.com,,Messi berikan bantuan 50 ribu vaksin COVID-19 untuk seluruh pesepak bola Amerika Latin sebelum gelaran Copa America 2021 pada musim panas mendatang.  https://t.co/hfD0cpKorL,in,[],['https://m.antaranews.com/berita/2104322/messi-sumbang-50-ribu-vaksin-covid-19-untuk-sepak-bola-amerika-selatan?utm_medium=mobile'],[],0,1,3,[],[],https://twitter.com/antaranews/status/1382947520456794114,False,,0,,,,,,,,[],,,,
1382947010140012545,1382946996877627394,2021-04-16 13:40:35 SE Asia Standard Time,2021-04-16,13:40:35,+0700,1377157757791395846,blackysword18,Diandra Sari,,Pemerintah melalui Satgas Covid-19 dan BPOM sudah sepakat akan mendukung menciptakan vaksin sendiri. dengan catatan HARUS SESUAI DENGAN PROSEDUR UJI PENELITIAN YANG DISESUAIKAN OLEH BPOM. ini permasalahan kenapa sampai saat ini BPOM menolak vaksin nusantara.,in,[],[],[],1,3,3,[],[],https://twitter.com/blackysword18/status/1382947010140012545,False,,0,,,,,,,,[],,,,
1382946969786540032,1382946969786540032,2021-04-16 13:40:26 SE Asia Standard Time,2021-04-16,13:40:26,+0700,986638107108769792,kejaribelawan,Kejaksaan Negeri Belawan,,"Rabu, 07 April 2021  Ketua Ikatan Adhyaksa Dharmakarini Daerah Belawan, Ibu Dusi Herawati Nusirwan beserta anggota mengikuti Webinar Sosialisasi Vaksin Covid-19 Keluarga Besar Ikatan Adhyaksa Dharmakarini se-Indonesia dengan Ketua Umum Ikatan Adhyaksa Dharmakarini melalui Virtual  https://t.co/kjt6VqKIFu",in,[],[],"['https://pbs.twimg.com/media/EzE229RUYAIUPec.png', 'https://pbs.twimg.com/media/EzE233OVgAMj8QA.png', 'https://pbs.twimg.com/media/EzE2481VUAM2zyb.png']",0,0,0,[],[],https://twitter.com/KejariBelawan/status/1382946969786540032,False,,1,https://pbs.twimg.com/media/EzE229RUYAIUPec.png,,,,,,,[],,,,
1382946631025266691,1382946631025266691,2021-04-16 13:39:05 SE Asia Standard Time,2021-04-16,13:39:05,+0700,41730943,vivacoid,VIVAcoid,,Cerita Saleh Husin Positif COVID-19 Meski Sudah Vaksin 2 Kali  https://t.co/5BBUz8vKKR,in,[],['http://dlvr.it/Rxn56K'],[],1,2,4,[],[],https://twitter.com/VIVAcoid/status/1382946631025266691,False,,0,,,,,,,,[],,,,
1382946591867166724,1382946321795977218,2021-04-16 13:38:56 SE Asia Standard Time,2021-04-16,13:38:56,+0700,1050578004366114816,lilisnugraha,Lilis Nugraha,,aku siap di Vaksin Covid-19  https://t.co/L7VWW8FbrX,in,[],[],['https://pbs.twimg.com/media/EzE2jrUVEAM5ntm.jpg'],1,0,0,[],[],https://twitter.com/LilisNugraha/status/1382946591867166724,False,,1,https://pbs.twimg.com/media/EzE2jrUVEAM5ntm.jpg,,,,,,,[],,,,
1382945821985968129,1382945821985968129,2021-04-16 13:35:52 SE Asia Standard Time,2021-04-16,13:35:52,+0700,596399994,dokterkecilcom,dokterkecil.com,,"Vaksinasi Covid-19 untuk orang lanjut usia (lansia) sangat penting untuk mencegah dan melindungi mereka dari potensi penularan. Yuk, kita bantu dan dukung para lansia mendapat vaksin di sentra vaksinasi.   #vaksinasilansia",in,[],[],[],0,1,1,['vaksinasilansia'],[],https://twitter.com/DokterkecilCom/status/1382945821985968129,False,https://twitter.com/KemenkesRI/status/1382662538840576001,0,,,,,,,,[],,,,
1382944868377317386,1382944868377317386,2021-04-16 13:32:05 SE Asia Standard Time,2021-04-16,13:32:05,+0700,319553396,kabarpolitik,KabarPolitik,,Wakil Ketua DPR RI: Jangan Ada Politisasi soal Pengembangan Vaksin Covid-19  https://t.co/L8begOqSDx,in,[],['https://kabarpolitik.com/wakil-ketua-dpr-ri-jangan-ada-politisasi-soal-pengembangan-vaksin-covid-19/'],[],0,0,0,[],[],https://twitter.com/kabarpolitik/status/1382944868377317386,False,,0,,,,,,,,[],,,,
1382943989607723015,1382943989607723015,2021-04-16 13:28:35 SE Asia Standard Time,2021-04-16,13:28:35,+0700,456426648,merdekadotcom,Merdeka.com,,"BPOM Tunggu Perbaikan Prosedur Uji Klinik Fase 1 Vaksin Nusantara: Hal tersebut membuat validitas uji klinik fase 1 vaksin Covid-19 Nusantara tidak bisa diterima. Kepala BPOM, Penny K. Lukito mengatakan penilaian tersebut sudah final.  https://t.co/8korFaNiOe",in,[],['http://dlvr.it/Rxn45h'],[],0,0,1,[],[],https://twitter.com/merdekadotcom/status/1382943989607723015,False,,0,,,,,,,,[],,,,
1382942882059853825,1382942882059853825,2021-04-16 13:24:11 SE Asia Standard Time,2021-04-16,13:24:11,+0700,3145561280,japensabah,Jabatan Penerangan Negeri Sabah 🇲🇾,,Perlindungan untuk semua bermula dengan anda.  Daftar sekarang untuk dapatkan suntikan vaksin COVID-19   #JaPenSabah  #COVID19 #KitaAkanMenang #LindungDiriLindungSemua  https://t.co/CAs3FdSjBM,in,[],[],['https://pbs.twimg.com/media/EzEzN_rVUAEnqWS.jpg'],0,25,29,"['japensabah', 'covid19', 'kitaakanmenang', 'lindungdirilindungsemua']",[],https://twitter.com/JapenSabah/status/1382942882059853825,False,,1,https://pbs.twimg.com/media/EzEzN_rVUAEnqWS.jpg,,,,,,,[],,,,
1382941672733085701,1382941672733085701,2021-04-16 13:19:23 SE Asia Standard Time,2021-04-16,13:19:23,+0700,69183155,detikcom,detikcom,,Ketua Satgas COVID-19 IDI Prof Zubairi Djoerban meminta tim peneliti Vaksin Nusantara untuk menahan diri dengan tak melanjutkan uji klinis ke tahap berikutnya! #Blakblakan #VaksinNusantara #ZubairiDjoerban  https://t.co/lAEgHOw8Cm,in,[],['https://20.detik.com/blak-blakan/20210416-210416008/blak-blakan-prof-zubairi-djoerban-jangan-politisasi-vaksin-nusantara?utm_content=20detik&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1618543587'],[],1,5,3,"['blakblakan', 'vaksinnusantara', 'zubairidjoerban']",[],https://twitter.com/detikcom/status/1382941672733085701,False,,0,,,,,,,,[],,,,
1382941528595714050,1382941525412225024,2021-04-16 13:18:48 SE Asia Standard Time,2021-04-16,13:18:48,+0700,1241560887128817666,chelah_matnawi,Che Abdullah Mat Nawi - DCL,,"Kesedaran dan penerangan untuk mendaftar vaksin Covid-19 perlu disampaikan kepada rakyat secara berterusan dalam membendung penularan pandemik ini.  Bagi parlimen Tumpat, inisiatif sebegini ini akan diteruskan dari semasa ke semasa dengan pematuhan SOP yang ditetapkan.",in,[],[],[],0,1,5,[],[],https://twitter.com/CheLah_MatNawi/status/1382941528595714050,False,,0,,,,,,,,[],,,,
1382941525412225024,1382941525412225024,2021-04-16 13:18:48 SE Asia Standard Time,2021-04-16,13:18:48,+0700,1241560887128817666,chelah_matnawi,Che Abdullah Mat Nawi - DCL,,"Alhamdulillah, hari ini turun padang bersama ADUN Kelaboran, YB Mohd Adanan Hassan untuk bertemu penduduk di Kampung Baru Nelayan, Mukim Jubakar Pantai untuk Kempen Daftar Vaksin Covid-19.  #DCL #LindungDiriLindungSemua  https://t.co/MgAATcJp8i",in,[],[],"['https://pbs.twimg.com/media/EzEx8u0VkAEG2D3.jpg', 'https://pbs.twimg.com/media/EzEx9TWUcAAQDFt.jpg', 'https://pbs.twimg.com/media/EzEx98iVIAIP6sO.jpg', 'https://pbs.twimg.com/media/EzEx-o8VUAEcRal.jpg']",2,2,9,"['dcl', 'lindungdirilindungsemua']",[],https://twitter.com/CheLah_MatNawi/status/1382941525412225024,False,,1,https://pbs.twimg.com/media/EzEx8u0VkAEG2D3.jpg,,,,,,,[],,,,
1382941371443474438,1382941371443474438,2021-04-16 13:18:11 SE Asia Standard Time,2021-04-16,13:18:11,+0700,2293524288,japenperlis,Jabatan Penerangan Negeri Perlis,,"#InfoOnWheels PERINTAH KAWALAN PERGERAKAN PEMULIHAN (PKPP),  CAPP (PEMBUDAYAAN NORMA BAHARU), PENGISYTIHARAN PROKLAMASI DARURAT, VAKSIN COVID-19, NATIONAL TASK FORCE &amp; KEMPEN PENDAFTARAN VAKSIN   Tarikh : 16.4.2021 (Jumaat) Masa : 9.00 Pagi P003 : PARLIMEN ARAU DUN SIMPANG EMPAT  https://t.co/cwwIxK7rHG",in,[],[],"['https://pbs.twimg.com/media/EzEx04PVIAAUmtj.jpg', 'https://pbs.twimg.com/media/EzEx1TGVkAExetC.jpg', 'https://pbs.twimg.com/media/EzEx1q3UYAQ4vAa.jpg', 'https://pbs.twimg.com/media/EzEx2B-UUAIcQq_.jpg']",0,5,7,['infoonwheels'],[],https://twitter.com/JapenPerlis/status/1382941371443474438,False,,1,https://pbs.twimg.com/media/EzEx04PVIAAUmtj.jpg,,,,,,,[],,,,
1382941312744267777,1382941312744267777,2021-04-16 13:17:57 SE Asia Standard Time,2021-04-16,13:17:57,+0700,1369466079420977153,budinkri45,Budi NKRI,,Dukung Indonesia bebas Covid-19 dengan vaksinasi #Vaksin  https://t.co/PnlNt3rauv,in,[],[],['https://pbs.twimg.com/media/EzExy1BUUAAYr5A.jpg'],0,0,0,['vaksin'],[],https://twitter.com/BudiNKRI45/status/1382941312744267777,False,,1,https://pbs.twimg.com/media/EzExy1BUUAAYr5A.jpg,,,,,,,[],,,,
1382941263981268992,1382941263981268992,2021-04-16 13:17:45 SE Asia Standard Time,2021-04-16,13:17:45,+0700,1377261442882183172,aditjarwo45,Adit Jarwo,,Dukung Indonesia bebas Covid-19 dengan vaksinasi #Vaksin  https://t.co/7KWkQ2zH5e,in,[],[],['https://pbs.twimg.com/media/EzExwAnUcAMQUTS.jpg'],0,0,0,['vaksin'],[],https://twitter.com/AditJarWo45/status/1382941263981268992,False,,1,https://pbs.twimg.com/media/EzExwAnUcAMQUTS.jpg,,,,,,,[],,,,
1382941226412888067,1382941226412888067,2021-04-16 13:17:36 SE Asia Standard Time,2021-04-16,13:17:36,+0700,1377262543073210371,sayaunyil_,Saya Unyil,,Dukung Indonesia bebas Covid-19 dengan vaksinasi #Vaksin  https://t.co/iNiqQqqW6N,in,[],[],['https://pbs.twimg.com/media/EzExt2TUcAAMR8V.jpg'],0,0,0,['vaksin'],[],https://twitter.com/sayaunyil_/status/1382941226412888067,False,,1,https://pbs.twimg.com/media/EzExt2TUcAAMR8V.jpg,,,,,,,[],,,,
1382941190610247682,1382941190610247682,2021-04-16 13:17:28 SE Asia Standard Time,2021-04-16,13:17:28,+0700,1377264359534067715,pejuang_ri45,Penerus Perjuangan,,Dukung Indonesia bebas Covid-19 dengan vaksinasi #Vaksin  https://t.co/FyTXfXcwMD,in,[],[],['https://pbs.twimg.com/media/EzExrknUYAIUiD_.jpg'],0,0,0,['vaksin'],[],https://twitter.com/pejuang_ri45/status/1382941190610247682,False,,1,https://pbs.twimg.com/media/EzExrknUYAIUiD_.jpg,,,,,,,[],,,,
1382940806336577539,1382940806336577539,2021-04-16 13:15:56 SE Asia Standard Time,2021-04-16,13:15:56,+0700,704257423,japensarawak,Jabatan Penerangan Malaysia Sarawak,,Perlindungan untuk semua bermula dengan anda.  Daftar sekarang untuk dapatkan suntikan vaksin COVID-19   Sumber @MyHEALTHKKM  #COVID19 #KitaAkanMenang  #LindungDiriLindungSemua #KitaJagaKita  #JapenSarawak  #sodiakroks  https://t.co/nKFSOXjfad,in,"[{'screen_name': 'myhealthkkm', 'name': 'kkm portal myhealth', 'id': '1338312060'}]",[],['https://pbs.twimg.com/media/EzExVVvUcAAib9j.jpg'],0,64,61,"['covid19', 'kitaakanmenang', 'lindungdirilindungsemua', 'kitajagakita', 'japensarawak', 'sodiakroks']",[],https://twitter.com/JapenSarawak/status/1382940806336577539,False,,1,https://pbs.twimg.com/media/EzExVVvUcAAib9j.jpg,,,,,,,[],,,,
1382940291938795522,1382940291938795522,2021-04-16 13:13:54 SE Asia Standard Time,2021-04-16,13:13:54,+0700,104446991,detikhealth,detikHealth,,"Ketua Satgas COVID-19 IDI Prof Zubairi Djoerban menyarankan BPOM dan peneliti vaksin nusantara duduk bersama menengahi polemik. Jika perlu, libatkan psikolog.  https://t.co/MeEBW3O7J3",in,[],['https://health.detik.com/berita-detikhealth/d-5534734/bpom-vaksin-nusantara-perlu-ngobrol-pakar-idi-sarankan-ajak-psikolog?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikhealth&utm_source=Twitter#Echobox=1618553607'],[],0,0,6,[],[],https://twitter.com/detikHealth/status/1382940291938795522,False,,0,,,,,,,,[],,,,
1382940285651410945,1382940285651410945,2021-04-16 13:13:52 SE Asia Standard Time,2021-04-16,13:13:52,+0700,704257423,japensarawak,Jabatan Penerangan Malaysia Sarawak,,"434,301 individu sudah lengkap dua dos suntikan vaksin COVID-19   @DrAdhamBaba  @Khairykj  @DGHisham   @KKMPutrajaya  @JKJAVMY    https://t.co/LfMG7YpK4n   #KitaAkanMenang  #sodiakroks",in,"[{'screen_name': 'dradhambaba', 'name': 'dr adham baba', 'id': '1237290918547353600'}, {'screen_name': 'khairykj', 'name': 'khairy jamaluddin 🇲🇾🌺', 'id': '18901882'}, {'screen_name': 'dghisham', 'name': 'noor hisham abdullah', 'id': '1595149746'}, {'screen_name': 'kkmputrajaya', 'name': 'kkmalaysia🇲🇾', 'id': '531041640'}, {'screen_name': 'jkjavmy', 'name': 'vaksin covid-19 🇲🇾', 'id': '1341580537509470209'}]",['https://www.bernama.com/bm/news.php?id=1952788#.YHkINLWA-A8.twitter'],[],0,49,46,"['kitaakanmenang', 'sodiakroks']",[],https://twitter.com/JapenSarawak/status/1382940285651410945,False,https://twitter.com/bernamadotcom/status/1382902957021171717,0,,,,,,,,[],,,,
1382940257574744068,1382940187613827073,2021-04-16 13:13:45 SE Asia Standard Time,2021-04-16,13:13:45,+0700,465493775,indonesiaport,Pelindo II / IPC,,Program vaksinasi sendiri merupakan salah satu upaya dari insan BUMN dalam melawan penyebaran COVID-19 agar pelayanan di Pelabuhan tetap optimal. Vaksin yang sudah disuntikkan secara alami akan membantu tubuh membentuk imunitas untuk memerangi penularan COVID-19.  https://t.co/U5WLnV2ajS,in,[],[],"['https://pbs.twimg.com/media/EzEw1QoVcAEVXOf.jpg', 'https://pbs.twimg.com/media/EzEw1QaVkAElxYa.jpg', 'https://pbs.twimg.com/media/EzEw1QaVgAA9Pzt.jpg', 'https://pbs.twimg.com/media/EzEw1REUYAQKsrx.jpg']",1,1,1,[],[],https://twitter.com/indonesiaport/status/1382940257574744068,False,,1,https://pbs.twimg.com/media/EzEw1QoVcAEVXOf.jpg,,,,,,,[],,,,
1382940060899700736,1382940060899700736,2021-04-16 13:12:58 SE Asia Standard Time,2021-04-16,13:12:58,+0700,1365599502510395396,mycity_co_id,MyCity News,,"Prof Wiku Adisasmito, juru bicara Satgas COVID-19, buka suara soal polemik vaksin Nusantara yang tetap lanjut Fase II meski tak direstui Badan Pengawas Obat dan Makanan (BPOM).  #BPOM #HL #SatgasCovid19  https://t.co/bHrIRlQtkh",in,[],[],['https://pbs.twimg.com/media/EzEwqCHWUAA0IC2.jpg'],0,0,0,"['bpom', 'hl', 'satgascovid19']",[],https://twitter.com/Mycity_co_id/status/1382940060899700736,False,,1,https://pbs.twimg.com/media/EzEwqCHWUAA0IC2.jpg,,,,,,,[],,,,
1382940058827722752,1382940058827722752,2021-04-16 13:12:58 SE Asia Standard Time,2021-04-16,13:12:58,+0700,1344283346566664192,ybmkkm,Frenz of YBMKKM,,KKM tunggu laporan daripada WHO dan CDC berhubung keberkesanan vaksin COVID-19 terhadap varian dari UK dan Afrika Selatan - Menteri kesihatan @DrAdhamBaba  https://t.co/O01nCiGene  https://t.co/sgv8Y1YQ5u,in,"[{'screen_name': 'dradhambaba', 'name': 'dr adham baba', 'id': '1237290918547353600'}]",[],"['https://pbs.twimg.com/media/EzEwp4UVoAYhV0f.jpg', 'https://pbs.twimg.com/media/EzESXY8VIAE5sUR.jpg']",0,0,1,[],[],https://twitter.com/ybmkkm/status/1382940058827722752,False,,1,https://pbs.twimg.com/media/EzEwp4UVoAYhV0f.jpg,,,,,,,[],,,,
1382939977881772033,1382939977881772033,2021-04-16 13:12:39 SE Asia Standard Time,2021-04-16,13:12:39,+0700,63070015,hmetromy,Harian Metro,,"#KualaLumpur Vaksin Covid-19 yang digunakan sekarang mampu melindungi penerimanya daripada varian UK B.1.1.7 dan South African B.1.351, Menteri Kesihatan Datuk Seri Dr Adham Baba.   https://t.co/toFFzdxl8J",in,[],['https://www.hmetro.com.my/mutakhir/2021/04/695504/vaksin-sedia-ada-berkesan-untuk-varian-baharu-covid-19'],[],0,0,4,['kualalumpur'],[],https://twitter.com/hmetromy/status/1382939977881772033,False,,0,,,,,,,,[],,,,
1382938193062858756,1382938193062858756,2021-04-16 13:05:33 SE Asia Standard Time,2021-04-16,13:05:33,+0700,47596019,liputan6dotcom,Liputan6.com,,Kominfo Turunkan Lebih dari 1000 Konten Hoaks Seputar Vaksin Covid-19  https://t.co/ZyE8oHsNFI,in,[],['http://dlvr.it/Rxn24N'],[],0,0,1,[],[],https://twitter.com/liputan6dotcom/status/1382938193062858756,False,,0,,,,,,,,[],,,,
1382937059673874432,1382937059673874432,2021-04-16 13:01:03 SE Asia Standard Time,2021-04-16,13:01:03,+0700,859203758378557440,bpom_mamuju,Bpom Mamuju,,"#SahabatBPOM, Badan POM merilis Pedoman Penyusunan Protokol dan Pelaporan Studi Keamanan Pasca Pemasaran pada kegiatan “Post-Market Forum: Peran Multisektor dalam Pengawalan Obat dan Vaksin COVID-19 Pasca Emergency Use Authorization (EUA)”, Kamis (15/04).  #BPOMRI #VaksinAman  https://t.co/GtbkmnyJ9Q",in,[],[],"['https://pbs.twimg.com/media/EzEtyLfVUAA1erW.jpg', 'https://pbs.twimg.com/media/EzEtyMLVEAQvR27.jpg', 'https://pbs.twimg.com/media/EzEtyNjUcAUiZuM.jpg', 'https://pbs.twimg.com/media/EzEtyOtVIAMO59D.jpg']",0,0,0,"['sahabatbpom', 'bpomri', 'vaksinaman']",[],https://twitter.com/bpom_mamuju/status/1382937059673874432,False,,1,https://pbs.twimg.com/media/EzEtyLfVUAA1erW.jpg,,,,,,,[],,,,
1382937051922792452,1382937051922792452,2021-04-16 13:01:01 SE Asia Standard Time,2021-04-16,13:01:01,+0700,1636015844,ras_ngapak,🅱🅾🅲🅰🅷 🅽🅶🅰🅿🅰🅺,,Pemerintah Indonesia menargetkan 70 juta penduduk sudah mendapatkan vaksin covid 19 pada bulan Juli 2021. APBD Tepat Sasaran  https://t.co/eG9xZJdJV5,in,[],[],['https://pbs.twimg.com/media/EzEt6g_VUAESwzj.jpg'],0,0,0,[],[],https://twitter.com/Ras_Ngapak/status/1382937051922792452,False,,1,https://pbs.twimg.com/media/EzEt6g_VUAESwzj.jpg,,,,,,,[],,,,
1382936980661571584,1382936980661571584,2021-04-16 13:00:44 SE Asia Standard Time,2021-04-16,13:00:44,+0700,1257146504512327680,andishumasawan1,HumasSekAwangpone,,Ayo Vaksin Lawan covid-19  @divisihumaspolri #kapoldasulsel #poldasulsel #polripresisi  https://t.co/ggMIyPYzxt,in,[],[],['https://pbs.twimg.com/media/EzEt2ruVgAQSbVY.jpg'],0,0,0,"['kapoldasulsel', 'poldasulsel', 'polripresisi']",[],https://twitter.com/Andishumasawan1/status/1382936980661571584,False,,1,https://pbs.twimg.com/media/EzEt2ruVgAQSbVY.jpg,,,,,,,[],,,,
1382936779288809478,1382936779288809478,2021-04-16 12:59:56 SE Asia Standard Time,2021-04-16,12:59:56,+0700,1290369944547254272,imedianid,Imedia.id Mitra UMKM,,"Epidemiolog: Indonesia Suka Klaim Vaksin Covid-19 Negara Lain, Masa Enggak Malu  https://t.co/mhPwobiwCt",in,[],['https://news.imedia.id/2021/04/16/epidemiolog-indonesia-suka-klaim-vaksin-covid-19-negara-lain-masa-enggak-malu/'],[],0,0,0,[],[],https://twitter.com/imedianid/status/1382936779288809478,False,,0,,,,,,,,[],,,,
1382935550278004741,1382935550278004741,2021-04-16 12:55:03 SE Asia Standard Time,2021-04-16,12:55:03,+0700,58880688,pikiran_rakyat,Pikiran Rakyat,,"Perbedaan Izin Vaksin Timbulkan Kekhawatiran, Satgas Covid-19 Beri Penjelasan  https://t.co/LL0E8bhGmE",in,[],['http://dlvr.it/Rxn0nW'],[],0,0,0,[],[],https://twitter.com/pikiran_rakyat/status/1382935550278004741,False,,0,,,,,,,,[],,,,
1382935462868754432,1382935462868754432,2021-04-16 12:54:42 SE Asia Standard Time,2021-04-16,12:54:42,+0700,1275927437272969216,kontenislam_com,Kabar Indonesia,,"Vaksin Nusantara Tak Lolos BPOM, Satgas Covid-19 IDI: Jangan Dipolitisasi   https://t.co/eHkei5meAi",in,[],['https://ift.tt/3eaNU3h'],[],0,0,0,[],[],https://twitter.com/kontenislam_com/status/1382935462868754432,False,,0,,,,,,,,[],,,,
1382934691007893504,1382934691007893504,2021-04-16 12:51:38 SE Asia Standard Time,2021-04-16,12:51:38,+0700,69183155,detikcom,detikcom,,BPOM telah mengeluarkan izin penggunaan darurat atau emergency used authorization (EUA) pada sejumlah obat dan vaksin COVID-19. Berikut daftarnya! #BPOM #EUA #VaksinCorona #Remdesivir #Sinovac #Astrazeneca  https://t.co/NfNHTzvVSy,in,[],['https://20.detik.com/e-flash/20210415-210415129/daftar-obat-dan-vaksin-covid-19-yang-kantongi-izin-edar-bpom?utm_content=20detik&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1618542757'],[],0,1,3,"['bpom', 'eua', 'vaksincorona', 'remdesivir', 'sinovac', 'astrazeneca']",[],https://twitter.com/detikcom/status/1382934691007893504,False,,0,,,,,,,,[],,,,
1382933289510395904,1382933289510395904,2021-04-16 12:46:04 SE Asia Standard Time,2021-04-16,12:46:04,+0700,1217630259769565184,prmn_bekasi,prmn_bekasi,,"Ramai Vaksin Nusantara Makin, Satgas Covid-19: Dikembangkan di Amerika dan Diujicoba di Indonesia  https://t.co/9jUKuEbHpW",in,[],['http://dlvr.it/RxmzsT'],[],0,0,0,[],[],https://twitter.com/PRMN_Bekasi/status/1382933289510395904,False,,0,,,,,,,,[],,,,
1382932929190371331,1382932929190371331,2021-04-16 12:44:38 SE Asia Standard Time,2021-04-16,12:44:38,+0700,1237636648919171072,humasurban,Polsek Tanete Riattang Polres Bone,,Ayo Vaksin Lawan covid-19  @divisihumaspolri #kapoldasulsel #poldasulsel #polripresisi  https://t.co/iB9EF5k3bk,in,[],[],['https://pbs.twimg.com/media/EzEqJ68VcAI6Ud4.jpg'],0,0,0,"['kapoldasulsel', 'poldasulsel', 'polripresisi']",[],https://twitter.com/HUMASURBAN/status/1382932929190371331,False,,1,https://pbs.twimg.com/media/EzEqJ68VcAI6Ud4.jpg,,,,,,,[],,,,
1382932657445642245,1382932657445642245,2021-04-16 12:43:33 SE Asia Standard Time,2021-04-16,12:43:33,+0700,456426648,merdekadotcom,Merdeka.com,,"Eijkman Ungkap Perkembangan Penelitian Vaksin Covid-19 Merah Putih: Setelah melewati tahap pengembangan, Eijkman melakukan optimalisasi produksi protein S dan N. Selanjutnya, Eijkman mengalihkan protein tersebut dari laboratorium ke skala industri untuk…  https://t.co/OFvUz7AVNI",in,[],['http://dlvr.it/Rxmzcz'],[],0,0,1,[],[],https://twitter.com/merdekadotcom/status/1382932657445642245,False,,0,,,,,,,,[],,,,
1382931482558169088,1382930489946689537,2021-04-16 12:38:53 SE Asia Standard Time,2021-04-16,12:38:53,+0700,1041469824663117824,bapasmerauke,Bapas Merauke,,Setelah selesai mendapatkan Vaksin Pegawai lalu memberikan data yang sudah didapatkan di meja depan Aula untuk diberikan kepada petugas dan selanjutnya akan dibuatkan kartu Vaksinasi Covid-19 yang menyatakan bahwa pegawai tersebut telah selesai menerima Vaksin Covid-19.,in,[],[],[],1,0,0,[],[],https://twitter.com/BapasMerauke/status/1382931482558169088,False,,0,,,,,,,,[],,,,
1382931330749534208,1382931330749534208,2021-04-16 12:38:17 SE Asia Standard Time,2021-04-16,12:38:17,+0700,1002370818720985088,sufri_amirol,sufri amirol,,Pfizer pertahan harga mahal vaksin Covid-19:  https://t.co/Rq7fOUUeIe,et,[],['https://www.themalaysianinsight.com/bahasa/s/310786'],[],0,0,0,[],[],https://twitter.com/sufri_amirol/status/1382931330749534208,False,,0,,,,,,,,[],,,,
1382930953358626819,1382930489946689537,2021-04-16 12:36:47 SE Asia Standard Time,2021-04-16,12:36:47,+0700,1041469824663117824,bapasmerauke,Bapas Merauke,,"Pemberian Vaksin Covid-19 Tahap II ini adalah kegiatan lanjutan yang sebelumnya telah dilaksanakan pada tanggal 18 Maret 2021. Dengan pemberian Vaksin Tahap II ini menandakan bahwa ASN pada Bapas, Lapas, dan Kemenag telah selesai dilaksanakan.  https://t.co/Qhgr3AZuTD",in,[],[],['https://pbs.twimg.com/media/EzEoW0nVkAIYK3q.jpg'],1,0,0,[],[],https://twitter.com/BapasMerauke/status/1382930953358626819,False,,1,https://pbs.twimg.com/media/EzEoW0nVkAIYK3q.jpg,,,,,,,[],,,,
1382930672185077766,1382930670767403009,2021-04-16 12:35:40 SE Asia Standard Time,2021-04-16,12:35:40,+0700,559416447,farmalkesri,Ditjen Farmalkes,,Salah satu sumber informasi mengenai fakta vaksin Covid-19 yang dapat sobat sehat simak adalah WHO dan juga Kementerian kesehatan RI. Yuk Simak Fakta vaksin Covid-19 berikut.  Dukung program vaksinasi Covid-19 dengan ikut serta program tersebut &amp; disiplin Protokol Kesehatan ya.,in,[],[],[],1,0,0,[],[],https://twitter.com/farmalkesRI/status/1382930672185077766,False,,0,,,,,,,,[],,,,
1382930670767403009,1382930670767403009,2021-04-16 12:35:40 SE Asia Standard Time,2021-04-16,12:35:40,+0700,559416447,farmalkesri,Ditjen Farmalkes,,"Hai Sobat Sehat, Informasi yang kita dapat dari berbagai media mengenai vaksin Covid-19 belum tentu semua nya benar, untuk itu kita harus selektif memilah sumber nya agar informasi yang kita terima adalah fakta dan didapat dari sumber yang valid.",in,[],[],[],1,1,0,[],[],https://twitter.com/farmalkesRI/status/1382930670767403009,False,,0,,,,,,,,[],,,,
